product_id,product_name,category,price,rating,discount_percent,date,period
5e7aac8d,Sony Headphones,Mobiles,56618,3.7,27,2026-03-05 04:25:40.076593,last_30_days
ff757779,OnePlus 10,Mobiles,71071,3.7,34,2026-03-05 04:25:40.076593,last_30_days
c59123f6,Redmi Note 13,Accessories,53230,3.5,37,2026-03-05 04:25:40.076593,last_30_days
6e7374e5,Apple Watch,Laptops,8833,4.8,31,2026-03-05 04:25:40.076593,last_30_days
dc289e1a,Nike Shoes,Accessories,62740,4.4,22,2026-03-05 04:25:40.076593,last_30_days
d7493b02,JBL Speaker,Mobiles,36418,4.7,57,2026-03-05 04:25:40.076593,last_30_days
8a67fc6c,Canon Camera,Electronics,73333,4.7,47,2026-03-05 04:25:40.076593,last_30_days
656c58af,iPhone 13,Cameras,59888,3.6,51,2026-03-05 04:25:40.076593,last_30_days
94f3f14a,Smart Watch,Cameras,29890,4.3,50,2026-03-05 04:25:40.076593,last_30_days
449669b2,Sony Headphones,Electronics,45635,4.0,40,2026-03-04 04:25:40.149209,last_1_year
93939600,Sony Headphones,Cameras,79238,3.7,16,2026-03-04 04:25:40.149209,last_1_year
fcda2ef2,Adidas Backpack,Laptops,21876,4.9,59,2026-03-04 04:25:40.149209,last_1_year
7986efdf,Canon Camera,Laptops,11272,4.3,41,2026-03-04 04:25:40.149209,last_1_year
7d0a3e93,Realme Narzo,Electronics,12899,4.2,28,2026-03-04 04:25:40.149209,last_1_year
5be2afd9,Smart Watch,Electronics,20718,3.8,24,2026-03-04 04:25:40.149209,last_1_year
42de1dc8,Dell Inspiron Laptop,Mobiles,61813,3.3,28,2026-03-04 04:25:40.149209,last_1_year
6203da9d,HP Pavilion Laptop,Cameras,2063,3.7,17,2026-03-04 04:25:40.149209,last_1_year
29e56255,Sony Headphones,Electronics,27303,3.5,31,2026-03-04 04:25:40.149209,last_1_year
bf22d63e,iPhone 14,Mobiles,33991,3.4,57,2026-03-04 04:25:40.149209,last_1_year
c2d85f38,HP Pavilion Laptop,Mobiles,17924,3.4,41,2026-03-04 04:25:40.111313,last_6_months
c4b56f9c,Samsung Galaxy S23,Cameras,52236,3.3,18,2026-03-04 04:25:40.111313,last_6_months
06d2e35d,Sony Headphones,Cameras,13080,3.2,13,2026-03-04 04:25:40.111313,last_6_months
735daa9d,Dell Inspiron Laptop,Laptops,73414,4.0,30,2026-03-04 04:25:40.111313,last_6_months
d83b4898,Samsung Galaxy S22,Mobiles,24763,3.5,5,2026-03-04 04:25:40.111313,last_6_months
af14645e,Boat Earbuds,Electronics,58248,3.1,41,2026-03-04 04:25:40.111313,last_6_months
032c2875,OnePlus 11,Laptops,74094,4.3,30,2026-03-04 04:25:40.111313,last_6_months
de418c52,iPhone 13,Laptops,31476,4.0,53,2026-03-04 04:25:40.111313,last_6_months
500dc07e,Boat Earbuds,Electronics,58083,4.9,9,2026-03-04 04:25:40.111313,last_6_months
c29ca4ea,Lenovo ThinkPad,Electronics,35909,3.5,38,2026-03-04 04:25:40.111313,last_6_months
dec9b40b,iPhone 13,Accessories,75378,4.5,53,2026-03-04 04:25:40.111313,last_6_months
58f3e994,Sony Headphones,Mobiles,71511,4.6,26,2026-03-04 04:25:40.111313,last_6_months
6a59929e,Sony Headphones,Accessories,27402,4.1,18,2026-03-04 04:25:40.111313,last_6_months
a47513d9,Samsung Galaxy S22,Accessories,7630,4.9,14,2026-03-04 04:25:40.111313,last_6_months
82903c8a,OnePlus 11,Cameras,70086,4.8,10,2026-03-04 04:25:40.111313,last_6_months
13035245,Realme Narzo,Mobiles,46869,4.8,43,2026-03-04 04:25:40.111313,last_6_months
c4de1884,Realme Narzo,Cameras,41942,3.1,36,2026-03-04 04:25:40.111313,last_6_months
6ac66445,OnePlus 10,Cameras,3751,4.1,55,2026-03-04 04:25:40.089191,last_90_days
7e66d561,OnePlus 11,Laptops,53882,4.4,8,2026-03-04 04:25:40.089191,last_90_days
f20e3602,OnePlus 10,Mobiles,72970,3.4,57,2026-03-04 04:25:40.089191,last_90_days
a830fc18,Samsung Galaxy S22,Cameras,75553,4.6,27,2026-03-04 04:25:40.089191,last_90_days
90df32f5,HP Pavilion Laptop,Cameras,72425,5.0,34,2026-03-04 04:25:40.089191,last_90_days
bb452966,Nike Shoes,Laptops,5088,3.2,12,2026-03-04 04:25:40.089191,last_90_days
87f907f7,OnePlus 10,Fashion,8025,3.2,23,2026-03-04 04:25:40.089191,last_90_days
9d01c28d,iPhone 13,Accessories,53885,4.0,49,2026-03-04 04:25:40.089191,last_90_days
c5ad1518,Canon Camera,Mobiles,60112,3.6,23,2026-03-04 04:25:40.089191,last_90_days
0b4f0c3b,JBL Speaker,Laptops,39415,3.3,27,2026-03-04 04:25:40.089191,last_90_days
60ce08b1,Samsung Galaxy S22,Mobiles,24420,4.5,16,2026-03-04 04:25:40.089191,last_90_days
5b87ea3b,OnePlus 10,Laptops,53115,3.4,27,2026-03-04 04:25:40.089191,last_90_days
7b3927c4,iPhone 14,Accessories,31049,3.4,50,2026-03-04 04:25:40.089191,last_90_days
16b3eed6,Adidas Backpack,Cameras,35853,4.6,12,2026-03-04 04:25:40.089191,last_90_days
6ca296a5,Samsung Galaxy S23,Fashion,52629,3.4,32,2026-03-04 04:25:40.076593,last_30_days
056c8c06,JBL Speaker,Laptops,18827,3.5,46,2026-03-04 04:25:40.076593,last_30_days
539754d1,Lenovo ThinkPad,Electronics,51203,4.7,41,2026-03-04 04:25:40.076593,last_30_days
f6c16689,Redmi Note 13,Laptops,74399,4.6,52,2026-03-04 04:25:40.076593,last_30_days
d27fbfb7,Sony Headphones,Fashion,13742,3.7,25,2026-03-04 04:25:40.076593,last_30_days
f8b3e2fe,OnePlus 10,Laptops,12347,3.6,29,2026-03-04 04:25:40.076593,last_30_days
a758733b,Lenovo ThinkPad,Electronics,15420,3.8,34,2026-03-04 04:25:40.076593,last_30_days
7458322c,HP Pavilion Laptop,Electronics,70033,3.9,40,2026-03-04 04:25:40.076593,last_30_days
9184d646,Redmi Note 13,Accessories,67681,3.3,16,2026-03-04 04:25:40.076593,last_30_days
ae0e81c9,Apple Watch,Electronics,76109,4.2,46,2026-03-04 04:25:40.076593,last_30_days
f5f9d36c,OnePlus 11,Laptops,5675,4.0,33,2026-03-04 04:25:40.076593,last_30_days
30bf4fb1,Nike Shoes,Cameras,55019,4.6,55,2026-03-04 04:25:40.076593,last_30_days
1d1e9b75,OnePlus 11,Electronics,35232,3.7,42,2026-03-04 04:25:40.076593,last_30_days
7636e934,iPhone 13,Electronics,12637,3.9,6,2026-03-04 04:25:40.076593,last_30_days
7d4dc58f,iPhone 13,Mobiles,74968,4.0,28,2026-03-04 04:25:40.076593,last_30_days
6ecb7f6c,HP Pavilion Laptop,Electronics,12392,3.0,47,2026-03-04 04:25:40.076593,last_30_days
f54aa3cc,Smart Watch,Fashion,21811,4.1,12,2026-03-04 04:25:40.076593,last_30_days
228117e7,OnePlus 11,Mobiles,18450,4.0,28,2026-03-04 04:25:40.076593,last_30_days
f864f693,OnePlus 11,Accessories,78835,4.0,26,2026-03-04 04:25:40.076593,last_30_days
3cc4f55d,Boat Earbuds,Cameras,77041,3.1,45,2026-03-04 04:25:40.076593,last_30_days
0565142e,Adidas Backpack,Cameras,60552,3.2,35,2026-03-04 04:25:40.076593,last_30_days
c5f5f0a4,Redmi Note 13,Fashion,1865,4.2,21,2026-03-03 04:25:40.149209,last_1_year
74333430,Lenovo ThinkPad,Mobiles,33206,3.5,28,2026-03-03 04:25:40.149209,last_1_year
8730c79c,OnePlus 10,Electronics,79104,4.9,30,2026-03-03 04:25:40.149209,last_1_year
0dbb0e45,OnePlus 11,Laptops,35867,3.0,55,2026-03-03 04:25:40.149209,last_1_year
b5144432,Canon Camera,Electronics,17839,3.5,43,2026-03-03 04:25:40.111313,last_6_months
9a2b55d8,Dell Inspiron Laptop,Mobiles,57292,3.9,8,2026-03-03 04:25:40.111313,last_6_months
7b7ce3ef,OnePlus 11,Accessories,39037,4.0,57,2026-03-03 04:25:40.111313,last_6_months
fc03d044,iPhone 13,Cameras,56760,3.5,46,2026-03-03 04:25:40.111313,last_6_months
63289e95,Adidas Backpack,Fashion,28299,3.3,12,2026-03-03 04:25:40.111313,last_6_months
cdedbbe3,Canon Camera,Laptops,55699,4.6,54,2026-03-03 04:25:40.111313,last_6_months
d93c0db6,Samsung Galaxy S23,Cameras,52836,3.4,50,2026-03-03 04:25:40.111313,last_6_months
72a280d2,JBL Speaker,Laptops,52387,3.4,48,2026-03-03 04:25:40.111313,last_6_months
2e151f11,iPhone 14,Electronics,6519,4.4,51,2026-03-03 04:25:40.111313,last_6_months
d3da0aa8,Canon Camera,Mobiles,20070,4.1,33,2026-03-03 04:25:40.111313,last_6_months
8edb32b9,OnePlus 10,Fashion,23143,3.7,54,2026-03-03 04:25:40.111313,last_6_months
e339f18d,Sony Headphones,Accessories,64084,4.8,34,2026-03-03 04:25:40.111313,last_6_months
a6e11dc9,Sony Headphones,Laptops,32877,3.2,17,2026-03-03 04:25:40.111313,last_6_months
2d1692f1,HP Pavilion Laptop,Mobiles,77548,3.5,58,2026-03-03 04:25:40.111313,last_6_months
db6a2e08,Nike Shoes,Mobiles,75726,4.8,31,2026-03-03 04:25:40.111313,last_6_months
9ec61e37,OnePlus 11,Cameras,48175,3.7,13,2026-03-03 04:25:40.089191,last_90_days
95e71dce,iPhone 14,Accessories,57116,4.6,42,2026-03-03 04:25:40.089191,last_90_days
0da2dbc2,Apple Watch,Accessories,31054,4.7,55,2026-03-03 04:25:40.089191,last_90_days
762fc280,Samsung Galaxy S23,Cameras,55267,4.0,46,2026-03-03 04:25:40.089191,last_90_days
05beb3cb,Lenovo ThinkPad,Mobiles,70952,3.4,57,2026-03-03 04:25:40.089191,last_90_days
0d8ee7af,iPhone 14,Electronics,41072,4.1,56,2026-03-03 04:25:40.089191,last_90_days
c93dc68c,Samsung Galaxy S23,Mobiles,12249,4.3,44,2026-03-03 04:25:40.089191,last_90_days
4e225cf4,iPhone 13,Cameras,50637,4.5,32,2026-03-03 04:25:40.089191,last_90_days
0da2a57c,OnePlus 10,Fashion,62989,4.5,59,2026-03-03 04:25:40.089191,last_90_days
6ce79feb,Redmi Note 13,Mobiles,18923,4.8,28,2026-03-03 04:25:40.089191,last_90_days
a2c90ca8,Samsung Galaxy S22,Accessories,30721,3.1,39,2026-03-03 04:25:40.089191,last_90_days
37c3e79c,Realme Narzo,Laptops,65156,3.7,41,2026-03-03 04:25:40.089191,last_90_days
d5813635,Redmi Note 13,Fashion,67176,4.5,6,2026-03-03 04:25:40.089191,last_90_days
1f912f2f,Nike Shoes,Electronics,27721,4.7,36,2026-03-03 04:25:40.089191,last_90_days
a818069e,Canon Camera,Fashion,52148,4.4,35,2026-03-03 04:25:40.089191,last_90_days
039d75b5,HP Pavilion Laptop,Accessories,4219,4.5,59,2026-03-03 04:25:40.089191,last_90_days
d58600c7,OnePlus 11,Fashion,49542,4.1,33,2026-03-03 04:25:40.089191,last_90_days
e17d8a52,iPhone 14,Accessories,62403,3.3,26,2026-03-03 04:25:40.089191,last_90_days
732de083,OnePlus 10,Electronics,17801,4.5,43,2026-03-03 04:25:40.089191,last_90_days
eff8a316,OnePlus 10,Accessories,72987,4.3,39,2026-03-03 04:25:40.089191,last_90_days
a6003f11,Realme Narzo,Accessories,29463,3.5,44,2026-03-03 04:25:40.089191,last_90_days
396c7d22,Samsung Galaxy S23,Cameras,13925,3.2,28,2026-03-03 04:25:40.076593,last_30_days
0a841a94,OnePlus 11,Electronics,5135,4.1,50,2026-03-03 04:25:40.076593,last_30_days
727a7c90,Sony Headphones,Mobiles,39669,3.5,16,2026-03-03 04:25:40.076593,last_30_days
b261ea4b,iPhone 13,Fashion,75370,4.8,56,2026-03-03 04:25:40.076593,last_30_days
adfbab37,OnePlus 11,Fashion,53154,3.1,26,2026-03-03 04:25:40.076593,last_30_days
7ecbc572,Samsung Galaxy S22,Cameras,4505,3.5,36,2026-03-03 04:25:40.076593,last_30_days
bc8d50ef,iPhone 13,Fashion,75478,4.6,26,2026-03-03 04:25:40.076593,last_30_days
0f7e227d,Samsung Galaxy S22,Accessories,34131,4.1,23,2026-03-03 04:25:40.076593,last_30_days
8c73dae3,Sony Headphones,Cameras,4539,3.9,39,2026-03-03 04:25:40.076593,last_30_days
56129ca6,Boat Earbuds,Fashion,1888,4.3,59,2026-03-03 04:25:40.076593,last_30_days
8d761ea7,Sony Headphones,Electronics,14730,3.0,38,2026-03-03 04:25:40.076593,last_30_days
167d50ea,Redmi Note 13,Accessories,72865,4.6,35,2026-03-03 04:25:40.076593,last_30_days
8a59b89b,Sony Headphones,Electronics,34969,3.2,45,2026-03-03 04:25:40.076593,last_30_days
c2f1531b,Sony Headphones,Laptops,21232,4.1,43,2026-03-03 04:25:40.076593,last_30_days
5db6eeee,Realme Narzo,Accessories,67155,5.0,11,2026-03-03 04:25:40.076593,last_30_days
da05a07e,OnePlus 10,Cameras,78634,4.8,45,2026-03-03 04:25:40.076593,last_30_days
bc44b000,Samsung Galaxy S22,Laptops,73395,4.3,55,2026-03-03 04:25:40.076593,last_30_days
e3cda366,Canon Camera,Cameras,13344,3.9,20,2026-03-03 04:25:40.076593,last_30_days
7b504661,OnePlus 11,Cameras,56551,3.7,28,2026-03-03 04:25:40.076593,last_30_days
35d1e8b4,JBL Speaker,Electronics,67903,3.5,12,2026-03-03 04:25:40.076593,last_30_days
43c89c4a,Realme Narzo,Fashion,12553,4.4,42,2026-03-03 04:25:40.076593,last_30_days
e0719c6b,JBL Speaker,Cameras,78775,3.5,11,2026-03-03 04:25:40.076593,last_30_days
059bd1f2,Boat Earbuds,Electronics,73842,3.1,16,2026-03-03 04:25:40.076593,last_30_days
a7c7e698,Sony Headphones,Laptops,20702,3.2,36,2026-03-03 04:25:40.076593,last_30_days
089605e5,Redmi Note 13,Fashion,51395,3.2,9,2026-03-02 04:25:40.149209,last_1_year
80f9d884,Lenovo ThinkPad,Laptops,31956,4.4,29,2026-03-02 04:25:40.149209,last_1_year
cce0c441,Redmi Note 13,Laptops,36242,4.3,25,2026-03-02 04:25:40.149209,last_1_year
b073f8fb,OnePlus 11,Mobiles,50199,3.0,11,2026-03-02 04:25:40.149209,last_1_year
c2d50d3d,Samsung Galaxy S22,Cameras,72215,4.8,13,2026-03-02 04:25:40.149209,last_1_year
686221d3,Sony Headphones,Mobiles,18891,3.5,24,2026-03-02 04:25:40.149209,last_1_year
ae94d6a0,Sony Headphones,Accessories,33878,4.6,23,2026-03-02 04:25:40.149209,last_1_year
f6ed312e,Sony Headphones,Laptops,13596,4.4,27,2026-03-02 04:25:40.149209,last_1_year
67e0b22f,Adidas Backpack,Laptops,34269,3.2,14,2026-03-02 04:25:40.111313,last_6_months
ab8a21c8,Nike Shoes,Electronics,23210,3.1,7,2026-03-02 04:25:40.111313,last_6_months
8aa00ebc,Sony Headphones,Accessories,71351,4.7,11,2026-03-02 04:25:40.111313,last_6_months
936dae89,Sony Headphones,Accessories,3056,4.3,38,2026-03-02 04:25:40.111313,last_6_months
cca8d2aa,Apple Watch,Fashion,75881,4.2,6,2026-03-02 04:25:40.111313,last_6_months
3c6a0504,Samsung Galaxy S22,Mobiles,72659,3.3,46,2026-03-02 04:25:40.111313,last_6_months
05e8f75a,JBL Speaker,Cameras,4459,4.6,38,2026-03-02 04:25:40.111313,last_6_months
a2130257,JBL Speaker,Cameras,72316,4.3,5,2026-03-02 04:25:40.111313,last_6_months
adc19755,iPhone 14,Fashion,9353,4.2,58,2026-03-02 04:25:40.089191,last_90_days
d873e2cc,Smart Watch,Mobiles,65502,3.4,5,2026-03-02 04:25:40.089191,last_90_days
e9126805,Lenovo ThinkPad,Fashion,59683,4.3,24,2026-03-02 04:25:40.089191,last_90_days
42dae5b1,Lenovo ThinkPad,Laptops,74169,4.3,44,2026-03-02 04:25:40.089191,last_90_days
74881bfb,Boat Earbuds,Laptops,23256,3.0,46,2026-03-02 04:25:40.089191,last_90_days
96735afa,OnePlus 10,Mobiles,38920,3.2,12,2026-03-02 04:25:40.089191,last_90_days
5c47e2cb,Sony Headphones,Fashion,24248,3.4,59,2026-03-02 04:25:40.089191,last_90_days
858091dc,Nike Shoes,Cameras,44853,4.7,10,2026-03-02 04:25:40.089191,last_90_days
b583c587,HP Pavilion Laptop,Laptops,10499,4.2,12,2026-03-02 04:25:40.089191,last_90_days
9c44516d,Sony Headphones,Accessories,26645,3.8,9,2026-03-02 04:25:40.089191,last_90_days
2c3c8939,Canon Camera,Mobiles,66796,3.9,8,2026-03-02 04:25:40.089191,last_90_days
af8ad9d5,Smart Watch,Accessories,56183,3.3,23,2026-03-02 04:25:40.089191,last_90_days
a9b034e6,Apple Watch,Electronics,41539,4.0,54,2026-03-02 04:25:40.089191,last_90_days
12a106dd,HP Pavilion Laptop,Laptops,19344,4.6,10,2026-03-02 04:25:40.089191,last_90_days
040e34ad,HP Pavilion Laptop,Fashion,28063,4.1,14,2026-03-02 04:25:40.089191,last_90_days
e9cc8b04,Samsung Galaxy S23,Electronics,21526,3.7,35,2026-03-02 04:25:40.089191,last_90_days
e1f7828f,Adidas Backpack,Mobiles,33886,4.9,47,2026-03-02 04:25:40.089191,last_90_days
ead46503,Boat Earbuds,Fashion,23145,4.5,54,2026-03-02 04:25:40.076593,last_30_days
cf31f056,Canon Camera,Mobiles,19161,4.4,10,2026-03-02 04:25:40.076593,last_30_days
2e573ffa,Samsung Galaxy S22,Fashion,47461,4.9,18,2026-03-02 04:25:40.076593,last_30_days
33fedacb,Nike Shoes,Accessories,8492,3.2,29,2026-03-02 04:25:40.076593,last_30_days
e681c418,Nike Shoes,Cameras,71295,3.5,23,2026-03-02 04:25:40.076593,last_30_days
8c4a1975,OnePlus 11,Electronics,74764,4.2,53,2026-03-02 04:25:40.076593,last_30_days
e617011f,Canon Camera,Accessories,1111,3.1,17,2026-03-02 04:25:40.076593,last_30_days
739c4306,OnePlus 11,Laptops,64748,3.7,17,2026-03-02 04:25:40.076593,last_30_days
4573d0d9,iPhone 14,Fashion,14455,3.1,14,2026-03-02 04:25:40.076593,last_30_days
9caa8481,Lenovo ThinkPad,Fashion,7551,3.0,21,2026-03-02 04:25:40.076593,last_30_days
4ef85ba1,Dell Inspiron Laptop,Fashion,35134,3.3,42,2026-03-02 04:25:40.076593,last_30_days
12bfa32c,Lenovo ThinkPad,Mobiles,51552,4.3,39,2026-03-02 04:25:40.076593,last_30_days
244709e2,Dell Inspiron Laptop,Electronics,1216,4.4,55,2026-03-02 04:25:40.076593,last_30_days
0e8fa3d6,Redmi Note 13,Accessories,49299,3.7,30,2026-03-02 04:25:40.076593,last_30_days
f92b5563,Sony Headphones,Electronics,19616,4.6,52,2026-03-02 04:25:40.076593,last_30_days
3407e1e1,Sony Headphones,Electronics,21900,4.4,46,2026-03-02 04:25:40.076593,last_30_days
8f96b7da,Samsung Galaxy S22,Cameras,76071,3.7,34,2026-03-02 04:25:40.076593,last_30_days
2600dcf6,JBL Speaker,Laptops,46153,3.4,27,2026-03-02 04:25:40.076593,last_30_days
d0ccfbb6,Sony Headphones,Mobiles,50356,4.4,30,2026-03-02 04:25:40.076593,last_30_days
cf0774f9,HP Pavilion Laptop,Laptops,58991,3.6,16,2026-03-02 04:25:40.076593,last_30_days
5cfbf43d,iPhone 13,Laptops,46329,4.1,45,2026-03-02 04:25:40.076593,last_30_days
ef87feb8,iPhone 13,Fashion,39735,4.1,48,2026-03-02 04:25:40.076593,last_30_days
edab8302,Samsung Galaxy S23,Accessories,31648,3.7,58,2026-03-02 04:25:40.076593,last_30_days
09eab4f0,iPhone 14,Laptops,59327,3.8,25,2026-03-02 04:25:40.076593,last_30_days
65d44ab7,OnePlus 10,Cameras,48987,4.1,33,2026-03-02 04:25:40.076593,last_30_days
a4b135ad,Redmi Note 13,Cameras,43188,3.5,12,2026-03-02 04:25:40.076593,last_30_days
0aea5737,Dell Inspiron Laptop,Cameras,62895,4.9,57,2026-03-02 04:25:40.076593,last_30_days
709ca9b1,Samsung Galaxy S22,Accessories,59497,3.6,29,2026-03-02 04:25:40.076593,last_30_days
74669235,Boat Earbuds,Mobiles,32511,3.5,46,2026-03-02 04:25:40.076593,last_30_days
1e57cd19,Apple Watch,Laptops,20062,3.2,28,2026-03-02 04:25:40.076593,last_30_days
4e1e4bbf,Samsung Galaxy S22,Accessories,5846,3.9,50,2026-03-02 04:25:40.076593,last_30_days
9ad3dfc3,Samsung Galaxy S23,Accessories,39873,3.3,13,2026-03-02 04:25:40.076593,last_30_days
9e5d1e82,JBL Speaker,Mobiles,61403,4.3,41,2026-03-02 04:25:40.076593,last_30_days
ba3edacf,Sony Headphones,Electronics,65903,4.1,29,2026-03-01 04:25:40.149209,last_1_year
dd1091f5,Nike Shoes,Fashion,42527,3.2,18,2026-03-01 04:25:40.149209,last_1_year
bae0e881,Canon Camera,Cameras,18336,3.2,47,2026-03-01 04:25:40.149209,last_1_year
d79f1ac6,Realme Narzo,Accessories,51525,3.9,40,2026-03-01 04:25:40.149209,last_1_year
bff23904,Smart Watch,Electronics,18142,3.6,29,2026-03-01 04:25:40.149209,last_1_year
f115ea8b,Nike Shoes,Cameras,63098,3.2,15,2026-03-01 04:25:40.149209,last_1_year
7399908e,iPhone 13,Cameras,41078,4.3,34,2026-03-01 04:25:40.149209,last_1_year
304c16fd,Realme Narzo,Cameras,28636,4.1,40,2026-03-01 04:25:40.149209,last_1_year
4a96e736,Boat Earbuds,Cameras,78470,3.5,58,2026-03-01 04:25:40.111313,last_6_months
ff97b5d3,Boat Earbuds,Fashion,31413,3.4,21,2026-03-01 04:25:40.111313,last_6_months
8db1b7f7,Smart Watch,Fashion,54586,3.4,54,2026-03-01 04:25:40.111313,last_6_months
2937011c,Samsung Galaxy S23,Electronics,30755,4.5,40,2026-03-01 04:25:40.111313,last_6_months
868c1d76,Dell Inspiron Laptop,Accessories,54029,3.0,10,2026-03-01 04:25:40.111313,last_6_months
be034268,Smart Watch,Laptops,78939,3.8,60,2026-03-01 04:25:40.111313,last_6_months
7af4743c,Sony Headphones,Laptops,48389,3.4,48,2026-03-01 04:25:40.111313,last_6_months
a6eb2c3e,Smart Watch,Laptops,57702,4.1,43,2026-03-01 04:25:40.111313,last_6_months
d50755c3,iPhone 13,Cameras,56652,3.6,22,2026-03-01 04:25:40.111313,last_6_months
f96e4541,Samsung Galaxy S22,Fashion,13852,4.6,7,2026-03-01 04:25:40.089191,last_90_days
42e119da,iPhone 13,Laptops,34546,4.3,27,2026-03-01 04:25:40.089191,last_90_days
9997aedc,Samsung Galaxy S22,Cameras,2290,4.4,54,2026-03-01 04:25:40.089191,last_90_days
4153c286,iPhone 14,Cameras,6233,3.3,54,2026-03-01 04:25:40.089191,last_90_days
70d8e11f,Realme Narzo,Mobiles,60904,3.4,6,2026-03-01 04:25:40.089191,last_90_days
0b3f0c59,iPhone 14,Accessories,4924,3.5,42,2026-03-01 04:25:40.089191,last_90_days
cd23ed08,Sony Headphones,Mobiles,31561,3.4,41,2026-03-01 04:25:40.089191,last_90_days
d4708ec4,Realme Narzo,Accessories,54229,3.7,27,2026-03-01 04:25:40.089191,last_90_days
eacd9b77,Samsung Galaxy S22,Accessories,57157,4.0,10,2026-03-01 04:25:40.089191,last_90_days
367107a4,iPhone 13,Accessories,65404,3.3,56,2026-03-01 04:25:40.089191,last_90_days
79655558,Boat Earbuds,Cameras,5298,4.1,30,2026-03-01 04:25:40.089191,last_90_days
ab3af0d2,Canon Camera,Electronics,10197,3.6,54,2026-03-01 04:25:40.089191,last_90_days
277ee0e4,Nike Shoes,Electronics,67805,4.7,10,2026-03-01 04:25:40.089191,last_90_days
633335fa,Canon Camera,Accessories,54904,4.7,39,2026-03-01 04:25:40.089191,last_90_days
a33c5ae8,Samsung Galaxy S22,Fashion,39259,3.3,27,2026-03-01 04:25:40.089191,last_90_days
1366fc7d,OnePlus 10,Accessories,9216,3.4,25,2026-03-01 04:25:40.089191,last_90_days
4ab77660,Redmi Note 13,Cameras,42534,3.6,55,2026-03-01 04:25:40.089191,last_90_days
4b84c656,Canon Camera,Electronics,11335,4.1,55,2026-03-01 04:25:40.076593,last_30_days
0e3e9a19,Smart Watch,Mobiles,56572,3.4,49,2026-03-01 04:25:40.076593,last_30_days
be2939e1,Apple Watch,Fashion,7712,3.6,52,2026-03-01 04:25:40.076593,last_30_days
ac1eb0c2,Samsung Galaxy S23,Fashion,13027,4.0,45,2026-03-01 04:25:40.076593,last_30_days
96bdfcb0,HP Pavilion Laptop,Accessories,35235,4.7,10,2026-03-01 04:25:40.076593,last_30_days
62555ada,Smart Watch,Laptops,30154,4.7,41,2026-03-01 04:25:40.076593,last_30_days
c274fbd6,Lenovo ThinkPad,Laptops,55127,4.2,10,2026-03-01 04:25:40.076593,last_30_days
ec1135b2,iPhone 13,Mobiles,34790,4.3,5,2026-03-01 04:25:40.076593,last_30_days
11efff88,OnePlus 10,Electronics,74733,4.9,47,2026-03-01 04:25:40.076593,last_30_days
5c7cedaf,OnePlus 11,Electronics,69541,4.7,6,2026-03-01 04:25:40.076593,last_30_days
a9d5cc90,HP Pavilion Laptop,Laptops,54528,3.5,24,2026-03-01 04:25:40.076593,last_30_days
b53c5aff,Boat Earbuds,Laptops,72600,5.0,25,2026-03-01 04:25:40.076593,last_30_days
b84fe9ee,Boat Earbuds,Mobiles,69157,4.4,51,2026-03-01 04:25:40.076593,last_30_days
d0f450ea,JBL Speaker,Accessories,10907,4.2,5,2026-03-01 04:25:40.076593,last_30_days
015c1014,Sony Headphones,Cameras,68964,3.2,24,2026-03-01 04:25:40.076593,last_30_days
1aeecb49,iPhone 13,Mobiles,68733,4.5,52,2026-03-01 04:25:40.076593,last_30_days
b09006e9,Redmi Note 13,Electronics,41997,3.6,55,2026-03-01 04:25:40.076593,last_30_days
3e056e19,Redmi Note 13,Electronics,5179,3.4,51,2026-03-01 04:25:40.076593,last_30_days
11893f1b,iPhone 14,Mobiles,44970,3.1,55,2026-03-01 04:25:40.076593,last_30_days
bc907e93,Smart Watch,Accessories,22939,4.5,19,2026-03-01 04:25:40.076593,last_30_days
2c347f86,Canon Camera,Fashion,69533,4.7,35,2026-03-01 04:25:40.076593,last_30_days
199c7af5,Adidas Backpack,Electronics,26617,3.4,29,2026-03-01 04:25:40.076593,last_30_days
a11d22ad,Smart Watch,Mobiles,4806,3.4,47,2026-03-01 04:25:40.076593,last_30_days
f03f1a30,Nike Shoes,Electronics,2938,4.3,38,2026-03-01 04:25:40.076593,last_30_days
ce3139a4,OnePlus 11,Electronics,20222,4.5,53,2026-03-01 04:25:40.076593,last_30_days
b3393761,Canon Camera,Cameras,17999,3.5,48,2026-03-01 04:25:40.076593,last_30_days
1f5aa848,Sony Headphones,Cameras,79390,4.5,24,2026-03-01 04:25:40.076593,last_30_days
ac17903d,OnePlus 10,Cameras,37136,3.5,58,2026-02-28 04:25:40.149209,last_1_year
70328362,iPhone 13,Fashion,38128,3.0,9,2026-02-28 04:25:40.149209,last_1_year
34bcd952,Apple Watch,Mobiles,54966,4.4,19,2026-02-28 04:25:40.149209,last_1_year
4b087d5e,Redmi Note 13,Accessories,10478,3.2,43,2026-02-28 04:25:40.149209,last_1_year
4aafce7e,Canon Camera,Fashion,53287,4.6,51,2026-02-28 04:25:40.149209,last_1_year
6ccc667d,JBL Speaker,Accessories,14403,4.1,25,2026-02-28 04:25:40.149209,last_1_year
205db8c2,Smart Watch,Mobiles,46084,4.3,36,2026-02-28 04:25:40.149209,last_1_year
16f7fc68,Smart Watch,Fashion,38389,3.4,12,2026-02-28 04:25:40.111313,last_6_months
c45e69a7,Dell Inspiron Laptop,Mobiles,16544,4.7,21,2026-02-28 04:25:40.111313,last_6_months
